family,group,metric,n_pos,n_neg,auc,ci_lo,ci_hi,perm_p,bh_q,baseline_auc,delta_auc,delta_ci_lo,delta_ci_hi,beats_baseline,small_n,length_only_auc
By negative evidence,vs weak (inferred + absence_only),pae_inter_p05,23,21,0.8074534161490683,0.6687370600414079,0.9233954451345756,0.0004999500049995,0.0007999200079992,0.7743271221532091,0.0331262939958592,-0.14078674948240166,0.21325051759834368,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),pae_inter_frac_lt10,23,21,0.7950310559006211,0.6739130434782609,0.9057971014492754,0.0004999500049995,0.0007999200079992,0.7743271221532091,0.020703933747411973,-0.1273291925465838,0.18530020703933747,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),pae_inter_frac_lt5,23,21,0.7888198757763976,0.6780538302277432,0.8913043478260869,0.00019998000199980003,0.00045709714742811437,0.7743271221532091,0.01449275362318847,-0.1366459627329193,0.18012422360248448,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),contact_prob_sum,23,21,0.8623188405797102,0.7391304347826086,0.9606625258799172,9.999000099990002e-05,0.00045709714742811437,0.7743271221532091,0.08799171842650111,-0.037267080745341574,0.2256728778467909,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),contact_prob_density,23,21,0.7991718426501035,0.6563146997929606,0.9151138716356108,0.00039996000399960006,0.0007999200079992,0.7743271221532091,0.024844720496894457,-0.12836438923395443,0.18012422360248448,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),contact_prob_max,23,21,0.8768115942028986,0.7608695652173914,0.9668737060041408,9.999000099990002e-05,0.00045709714742811437,0.7743271221532091,0.10248447204968947,-0.02795031055900621,0.24534161490683237,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),n_contacts_p50,23,21,0.8178053830227743,0.7142857142857143,0.9130434782608695,9.999000099990002e-05,0.00045709714742811437,0.7743271221532091,0.04347826086956519,-0.10144927536231885,0.20289855072463758,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),contact_participation_ratio,23,21,0.6966873706004141,0.525879917184265,0.8488612836438924,0.023797620237976203,0.027197280271972803,0.7743271221532091,-0.07763975155279501,-0.24016563146997927,0.07867494824016563,False,False,0.5341614906832298
By negative evidence,vs weak (inferred + absence_only),plddt_mean,23,21,0.4782608695652174,0.30434782608695654,0.6563146997929606,0.8047195280471953,0.858367496583675,0.7743271221532091,-0.2960662525879917,-0.5507246376811594,-0.022774327122153215,False,False,0.5341614906832298
By positive subgroup,Fuzzy heterotypic positives,iptm,9,36,0.5401234567901234,0.3395061728395062,0.7391975308641975,0.7173282671732827,0.8973102689731027,0.558641975308642,-0.0185185185185186,-0.2515432098765432,0.2222222222222222,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,chain_pair_iptm,9,36,0.5401234567901234,0.3395061728395062,0.7391975308641975,0.7173282671732827,0.8973102689731027,0.558641975308642,-0.0185185185185186,-0.2515432098765432,0.2222222222222222,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,ranking_score,9,36,0.4861111111111111,0.27469135802469136,0.7083333333333334,0.8973102689731027,0.8973102689731027,0.558641975308642,-0.07253086419753091,-0.3626543209876544,0.2345679012345679,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,ptm,9,36,0.6126543209876543,0.404320987654321,0.8132716049382716,0.3070692930706929,0.8973102689731027,0.558641975308642,0.05401234567901225,-0.23919753086419754,0.345679012345679,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,fraction_disordered,9,36,0.5925925925925926,0.404320987654321,0.7731481481481481,0.39676032396760325,0.8973102689731027,0.558641975308642,0.033950617283950546,-0.24382716049382713,0.31327160493827155,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,chain_pair_pae_min,9,36,0.5709876543209876,0.33024691358024694,0.8024691358024691,0.531046895310469,0.8973102689731027,0.558641975308642,0.012345679012345623,-0.2808641975308642,0.2777777777777778,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,pae_inter_mean,9,36,0.44753086419753085,0.24382716049382716,0.6666666666666666,0.6416358364163584,0.8973102689731027,0.558641975308642,-0.11111111111111116,-0.45061728395061723,0.21913580246913578,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,pae_inter_p05,9,36,0.45987654320987653,0.25925925925925924,0.6759259259259259,0.7147285271472853,0.8973102689731027,0.558641975308642,-0.09876543209876548,-0.4351851851851852,0.22839506172839508,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,pae_inter_frac_lt10,9,36,0.5246913580246914,0.3425925925925926,0.7191358024691358,0.8215178482151785,0.8973102689731027,0.558641975308642,-0.03395061728395066,-0.2777777777777778,0.21450617283950613,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,pae_inter_frac_lt5,9,36,0.5771604938271605,0.404320987654321,0.7638888888888888,0.38786121387861217,0.8973102689731027,0.558641975308642,0.01851851851851849,-0.21759259259259262,0.25925925925925924,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,contact_prob_sum,9,36,0.529320987654321,0.30864197530864196,0.7530864197530864,0.7925207479252074,0.8973102689731027,0.558641975308642,-0.029320987654321007,-0.25154320987654316,0.1790123456790123,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,contact_prob_density,9,36,0.4228395061728395,0.22993827160493827,0.6311728395061729,0.4884511548845116,0.8973102689731027,0.558641975308642,-0.13580246913580252,-0.41820987654320985,0.13888888888888895,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,contact_prob_max,9,36,0.5200617283950617,0.3101851851851852,0.7361111111111112,0.8614138586141386,0.8973102689731027,0.558641975308642,-0.03858024691358031,-0.2685185185185185,0.18672839506172845,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,n_contacts_p50,9,36,0.566358024691358,0.3950617283950617,0.7530864197530864,0.49865013498650135,0.8973102689731027,0.558641975308642,0.007716049382715973,-0.21296296296296302,0.23148148148148145,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,contact_participation_ratio,9,36,0.46141975308641975,0.2916666666666667,0.6388888888888888,0.7252274772522748,0.8973102689731027,0.558641975308642,-0.09722222222222227,-0.31327160493827166,0.12654320987654327,False,False,0.6234567901234568
By positive subgroup,Fuzzy heterotypic positives,plddt_mean,9,36,0.5555555555555556,0.37037037037037035,0.7438271604938271,0.6184381561843816,0.8973102689731027,0.558641975308642,-0.0030864197530864335,-0.30864197530864196,0.308641975308642,False,False,0.6234567901234568
By positive subgroup,Fuzzy homotypic positives,iptm,14,36,0.6507936507936508,0.501984126984127,0.7946428571428571,0.096990300969903,0.11084605825131773,0.8571428571428571,-0.20634920634920628,-0.40773809523809523,-0.009920634920634885,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,chain_pair_iptm,14,36,0.6507936507936508,0.501984126984127,0.7946428571428571,0.096990300969903,0.11084605825131773,0.8571428571428571,-0.20634920634920628,-0.40773809523809523,-0.009920634920634885,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,ranking_score,14,36,0.6527777777777778,0.48908730158730157,0.810515873015873,0.09579042095790422,0.11084605825131773,0.8571428571428571,-0.2043650793650793,-0.4176587301587301,0.0029761904761904656,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,ptm,14,36,0.4593253968253968,0.29365079365079366,0.6329365079365079,0.6664333566643336,0.6664333566643336,0.8571428571428571,-0.3978174603174603,-0.6190476190476191,-0.16666666666666663,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,fraction_disordered,14,36,0.31746031746031744,0.15674603174603174,0.49702380952380953,0.040195980401959805,0.0716372807163728,0.8571428571428571,-0.5396825396825397,-0.7400793650793651,-0.31250000000000006,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,chain_pair_pae_min,14,36,0.7638888888888888,0.6309523809523809,0.8849206349206349,0.0037996200379962005,0.012158784121587841,0.8571428571428571,-0.09325396825396826,-0.27976190476190477,0.08928571428571419,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,pae_inter_mean,14,36,0.6111111111111112,0.45634920634920634,0.7619047619047619,0.23127687231276872,0.2466953304669533,0.8571428571428571,-0.24603174603174593,-0.4563492063492064,-0.039682539682539764,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,pae_inter_p05,14,36,0.6706349206349206,0.5257936507936508,0.8115079365079365,0.0638936106389361,0.0929361609293616,0.8571428571428571,-0.1865079365079365,-0.38690476190476186,0.007936507936507908,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,pae_inter_frac_lt10,14,36,0.6904761904761905,0.5406746031746031,0.8333333333333334,0.026597340265973404,0.06079392060793921,0.8571428571428571,-0.16666666666666663,-0.3740079365079365,0.037698412698412676,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,pae_inter_frac_lt5,14,36,0.6646825396825397,0.5158730158730159,0.8134920634920635,0.0402959704029597,0.0716372807163728,0.8571428571428571,-0.19246031746031744,-0.40575396825396826,0.017857142857142905,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,contact_prob_sum,14,36,0.9603174603174603,0.8888888888888888,1.0,9.999000099990002e-05,0.0015998400159984002,0.8571428571428571,0.10317460317460325,0.01388888888888895,0.21626984126984128,True,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,contact_prob_density,14,36,0.6726190476190477,0.5218253968253969,0.8154761904761905,0.059694030596940305,0.0929361609293616,0.8571428571428571,-0.18452380952380942,-0.38095238095238093,0.001984126984126977,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,contact_prob_max,14,36,0.7896825396825397,0.6587301587301587,0.9037698412698413,0.001999800019998,0.007999200079992,0.8571428571428571,-0.06746031746031744,-0.24801587301587302,0.1071428571428571,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,n_contacts_p50,14,36,0.7728174603174603,0.621031746031746,0.9067460317460317,0.0005999400059994001,0.0047995200479952005,0.8571428571428571,-0.08432539682539675,-0.2857142857142857,0.1071428571428572,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,contact_participation_ratio,14,36,0.7658730158730159,0.6190476190476191,0.8908730158730159,0.001999800019998,0.007999200079992,0.8571428571428571,-0.09126984126984117,-0.2242063492063492,0.037698412698412676,False,False,0.6686507936507936
By positive subgroup,Fuzzy homotypic positives,plddt_mean,14,36,0.26785714285714285,0.10912698412698413,0.45436507936507936,0.0093990600939906,0.025064160250641603,0.8571428571428571,-0.5892857142857142,-0.8353174603174602,-0.30952380952380953,False,False,0.6686507936507936
By positive subgroup,Mutual-folding (memorised) positives,iptm,4,36,0.8923611111111112,0.7743055555555556,0.9791666666666666,0.0064993500649935,0.009453600094536,0.5277777777777778,0.36458333333333337,0.1875,0.5451388888888888,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,chain_pair_iptm,4,36,0.8923611111111112,0.7743055555555556,0.9791666666666666,0.0064993500649935,0.009453600094536,0.5277777777777778,0.36458333333333337,0.1875,0.5451388888888888,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,ranking_score,4,36,0.90625,0.7847222222222222,0.9861111111111112,0.0040995900409959,0.0081991800819918,0.5277777777777778,0.3784722222222222,0.19791666666666663,0.5555555555555556,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,ptm,4,36,0.8993055555555556,0.7777777777777778,0.9861111111111112,0.0052994700529947,0.009421280094212801,0.5277777777777778,0.3715277777777778,0.19444444444444442,0.5486111111111112,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,fraction_disordered,4,36,0.6527777777777778,0.3194444444444444,0.9270833333333334,0.33586641335866413,0.3582575075825751,0.5277777777777778,0.125,-0.25347222222222227,0.4548611111111111,False,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,chain_pair_pae_min,4,36,0.9409722222222222,0.8506944444444444,1.0,0.0011998800119988001,0.006399360063993601,0.5277777777777778,0.4131944444444444,0.22916666666666674,0.5972222222222223,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,pae_inter_mean,4,36,0.9305555555555556,0.8263888888888888,1.0,0.0021997800219978004,0.007039296070392961,0.5277777777777778,0.4027777777777778,0.22916666666666663,0.576388888888889,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,pae_inter_p05,4,36,0.9375,0.8506944444444444,1.0,0.0018998100189981002,0.007039296070392961,0.5277777777777778,0.4097222222222222,0.22916666666666663,0.5902777777777778,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,pae_inter_frac_lt10,4,36,0.9375,0.8333333333333334,1.0,0.0010998900109989002,0.006399360063993601,0.5277777777777778,0.4097222222222222,0.23611111111111116,0.5833333333333333,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,pae_inter_frac_lt5,4,36,0.9652777777777778,0.8958333333333334,1.0,0.00039996000399960006,0.006399360063993601,0.5277777777777778,0.4375,0.2777777777777778,0.6041666666666666,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,contact_prob_sum,4,36,0.7916666666666666,0.625,0.9305555555555556,0.061993800619938005,0.07085005785135771,0.5277777777777778,0.26388888888888884,0.05555555555555547,0.4652777777777778,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,contact_prob_density,4,36,0.8680555555555556,0.7152777777777778,0.9791666666666666,0.0122987701229877,0.0163983601639836,0.5277777777777778,0.3402777777777778,0.125,0.5416666666666667,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,contact_prob_max,4,36,0.9201388888888888,0.8159722222222222,0.9895833333333334,0.0031996800319968005,0.00731355435884983,0.5277777777777778,0.39236111111111105,0.2152777777777778,0.5694444444444444,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,n_contacts_p50,4,36,0.8958333333333334,0.7777777777777778,0.9791666666666666,0.0028997100289971,0.00731355435884983,0.5277777777777778,0.3680555555555556,0.1840277777777778,0.5555555555555556,True,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,contact_participation_ratio,4,36,0.4236111111111111,0.25,0.6041666666666666,0.6368363163683631,0.6368363163683631,0.5277777777777778,-0.10416666666666669,-0.3194444444444445,0.125,False,False,0.18055555555555555
By positive subgroup,Mutual-folding (memorised) positives,plddt_mean,4,36,0.8680555555555556,0.75,0.9722222222222222,0.013798620137986202,0.016982917092906093,0.5277777777777778,0.3402777777777778,0.1597222222222222,0.5277777777777777,True,False,0.18055555555555555
By positive subgroup,All 21 positives incl. memorised,iptm,27,36,0.6496913580246914,0.5066872427983539,0.7818930041152263,0.04179582041795821,0.08359164083591641,0.7088477366255144,-0.05915637860082301,-0.23405349794238683,0.10956790123456783,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,chain_pair_iptm,27,36,0.6496913580246914,0.5066872427983539,0.7818930041152263,0.04179582041795821,0.08359164083591641,0.7088477366255144,-0.05915637860082301,-0.23405349794238683,0.10956790123456783,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,ranking_score,27,36,0.6347736625514403,0.49228395061728397,0.7710905349794238,0.0655934406559344,0.10494950504949505,0.7088477366255144,-0.07407407407407407,-0.25514403292181076,0.11213991769547316,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,ptm,27,36,0.5756172839506173,0.42746913580246915,0.7170781893004116,0.30916908309169083,0.35333609496193236,0.7088477366255144,-0.13323045267489708,-0.33899176954732513,0.0668724279835391,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,fraction_disordered,27,36,0.4588477366255144,0.31430041152263377,0.602366255144033,0.563943605639436,0.563943605639436,0.7088477366255144,-0.24999999999999994,-0.45679012345679015,-0.04063786008230452,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,chain_pair_pae_min,27,36,0.7258230452674898,0.5895061728395061,0.8477366255144033,0.0012998700129987,0.0069326400693264,0.7088477366255144,0.016975308641975384,-0.15020576131687235,0.184156378600823,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,pae_inter_mean,27,36,0.6039094650205762,0.45781893004115226,0.7397119341563786,0.16678332166783322,0.20527178051425626,0.7088477366255144,-0.10493827160493818,-0.29526748971193423,0.08539094650205759,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,pae_inter_p05,27,36,0.6399176954732511,0.49794238683127573,0.772633744855967,0.06269373062693731,0.10494950504949505,0.7088477366255144,-0.06893004115226331,-0.25514403292181065,0.11625514403292181,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,pae_inter_frac_lt10,27,36,0.6718106995884774,0.5370370370370371,0.7983539094650206,0.011498850114988501,0.030663600306636004,0.7088477366255144,-0.03703703703703698,-0.20524691358024694,0.1342592592592593,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,pae_inter_frac_lt5,27,36,0.6800411522633745,0.5493827160493827,0.8004115226337448,0.0051994800519948,0.016638336166383362,0.7088477366255144,-0.028806584362139898,-0.20370370370370372,0.1445473251028806,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,contact_prob_sum,27,36,0.7916666666666666,0.6646090534979424,0.9007201646090535,9.999000099990002e-05,0.0015998400159984002,0.7088477366255144,0.08281893004115226,-0.03189300411522633,0.2026748971193416,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,contact_prob_density,27,36,0.6183127572016461,0.4773662551440329,0.7525720164609053,0.11238876112388761,0.1634745616347456,0.7088477366255144,-0.09053497942386823,-0.2664609053497943,0.08384773662551448,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,contact_prob_max,27,36,0.7191358024691358,0.5802469135802469,0.8415637860082305,0.0023997600239976003,0.009599040095990401,0.7088477366255144,0.010288065843621408,-0.14197530864197538,0.16666666666666674,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,n_contacts_p50,27,36,0.7222222222222222,0.5946502057613169,0.8364197530864198,0.0007999200079992001,0.006399360063993601,0.7088477366255144,0.013374485596707841,-0.14248971193415638,0.1733539094650205,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,contact_participation_ratio,27,36,0.6136831275720165,0.4732510288065844,0.7479423868312757,0.1302869713028697,0.1737159617371596,0.7088477366255144,-0.09516460905349788,-0.23456790123456783,0.04526748971193417,False,False,0.581275720164609
By positive subgroup,All 21 positives incl. memorised,plddt_mean,27,36,0.45267489711934156,0.30349794238683125,0.6080246913580247,0.5315468453154685,0.563943605639436,0.7088477366255144,-0.2561728395061728,-0.4897119341563786,-0.024691358024691357,False,False,0.581275720164609
By positive subgroup,LLPS-reported positives,iptm,15,36,0.5259259259259259,0.37037037037037035,0.6851851851851852,0.7813218678132187,0.8337299603372996,0.7944444444444444,-0.2685185185185185,-0.4388888888888889,-0.09351851851851845,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,chain_pair_iptm,15,36,0.5259259259259259,0.37037037037037035,0.6851851851851852,0.7813218678132187,0.8337299603372996,0.7944444444444444,-0.2685185185185185,-0.4388888888888889,-0.09351851851851845,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,ranking_score,15,36,0.5111111111111111,0.3453703703703704,0.6833333333333333,0.9065093490650935,0.9065093490650935,0.7944444444444444,-0.2833333333333333,-0.4703703703703703,-0.08518518518518525,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,ptm,15,36,0.39166666666666666,0.24074074074074073,0.562037037037037,0.22927707229277072,0.5240618795263331,0.7944444444444444,-0.40277777777777773,-0.625,-0.1509259259259259,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,fraction_disordered,15,36,0.35555555555555557,0.19444444444444445,0.5287037037037037,0.10358964103589641,0.335966403359664,0.7944444444444444,-0.43888888888888883,-0.6916666666666667,-0.16666666666666663,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,chain_pair_pae_min,15,36,0.5981481481481481,0.42962962962962964,0.7648148148148148,0.2816718328167183,0.5633436656334366,0.7944444444444444,-0.1962962962962963,-0.3796296296296296,-0.020370370370370372,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,pae_inter_mean,15,36,0.4740740740740741,0.32037037037037036,0.6370370370370371,0.7816218378162184,0.8337299603372996,0.7944444444444444,-0.3203703703703703,-0.5148148148148148,-0.11481481481481481,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,pae_inter_p05,15,36,0.5296296296296297,0.37222222222222223,0.6907407407407408,0.7418258174182581,0.8337299603372996,0.7944444444444444,-0.2648148148148147,-0.4555555555555556,-0.06851851851851853,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,pae_inter_frac_lt10,15,36,0.5481481481481482,0.4009259259259259,0.7046296296296296,0.571042895710429,0.8337299603372996,0.7944444444444444,-0.24629629629629624,-0.4185185185185185,-0.0796296296296296,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,pae_inter_frac_lt5,15,36,0.5370370370370371,0.4,0.6842592592592592,0.6431356864313569,0.8337299603372996,0.7944444444444444,-0.2574074074074073,-0.4296296296296296,-0.08518518518518514,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,contact_prob_sum,15,36,0.7916666666666666,0.6083333333333333,0.9481481481481482,0.0011998800119988001,0.019198080191980802,0.7944444444444444,-0.002777777777777768,-0.12222222222222223,0.10000000000000009,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,contact_prob_density,15,36,0.5314814814814814,0.37037037037037035,0.6925925925925925,0.7322267773222678,0.8337299603372996,0.7944444444444444,-0.26296296296296295,-0.42962962962962964,-0.10185185185185186,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,contact_prob_max,15,36,0.6194444444444445,0.45555555555555555,0.7833333333333333,0.18518148185181482,0.49381728493817284,0.7944444444444444,-0.17499999999999993,-0.3287037037037037,-0.02777777777777779,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,n_contacts_p50,15,36,0.6268518518518519,0.47129629629629627,0.7805555555555556,0.104989501049895,0.335966403359664,0.7944444444444444,-0.16759259259259252,-0.337037037037037,-0.010185185185185186,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,contact_participation_ratio,15,36,0.7194444444444444,0.5564814814814815,0.8666666666666667,0.013298670132986702,0.07092624070926241,0.7944444444444444,-0.07499999999999996,-0.2148148148148148,0.062962962962963,False,False,0.7333333333333333
By positive subgroup,LLPS-reported positives,plddt_mean,15,36,0.2388888888888889,0.10185185185185185,0.39444444444444443,0.0023997600239976003,0.019198080191980802,0.7944444444444444,-0.5555555555555555,-0.8092592592592592,-0.26296296296296295,False,False,0.7333333333333333
By positive subgroup,Positives without LLPS report,iptm,8,36,0.7604166666666666,0.609375,0.8958333333333334,0.019998000199980003,0.0367963203679632,0.6388888888888888,0.12152777777777779,-0.10416666666666663,0.3506944444444444,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,chain_pair_iptm,8,36,0.7604166666666666,0.609375,0.8958333333333334,0.019998000199980003,0.0367963203679632,0.6388888888888888,0.12152777777777779,-0.10416666666666663,0.3506944444444444,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,ranking_score,8,36,0.7309027777777778,0.5347222222222222,0.8975694444444444,0.04079592040795921,0.06527347265273473,0.6388888888888888,0.09201388888888895,-0.1875,0.3697916666666667,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,ptm,8,36,0.7586805555555556,0.6024305555555556,0.8975694444444444,0.0206979302069793,0.0367963203679632,0.6388888888888888,0.11979166666666674,-0.11284722222222221,0.34895833333333337,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,fraction_disordered,8,36,0.5555555555555556,0.34375,0.7638888888888888,0.6338366163383662,0.676092390760924,0.6388888888888888,-0.08333333333333326,-0.3368055555555556,0.17881944444444442,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,chain_pair_pae_min,8,36,0.8576388888888888,0.7222222222222222,0.96875,0.0008999100089991,0.0069326400693264,0.6388888888888888,0.21875,0.02430555555555558,0.4305555555555556,True,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,pae_inter_mean,8,36,0.6840277777777778,0.4618055555555556,0.8784722222222222,0.10948905109489052,0.14598540145985403,0.6388888888888888,0.04513888888888895,-0.2881944444444444,0.3680555555555555,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,pae_inter_p05,8,36,0.6979166666666666,0.4965277777777778,0.8819444444444444,0.0841915808419158,0.1224604812246048,0.6388888888888888,0.05902777777777779,-0.26388888888888884,0.3680555555555555,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,pae_inter_frac_lt10,8,36,0.7708333333333334,0.5868055555555556,0.9201388888888888,0.007499250074992501,0.022664400226644,0.6388888888888888,0.13194444444444453,-0.125,0.39236111111111116,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,pae_inter_frac_lt5,8,36,0.8055555555555556,0.6319444444444444,0.9444444444444444,0.0012998700129987,0.0069326400693264,0.6388888888888888,0.16666666666666674,-0.078125,0.41666666666666674,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,contact_prob_sum,8,36,0.7916666666666666,0.6041666666666666,0.9409722222222222,0.0084991500849915,0.022664400226644,0.6388888888888888,0.1527777777777778,-0.04861111111111105,0.3576388888888889,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,contact_prob_density,8,36,0.65625,0.4444444444444444,0.8472222222222222,0.18138186181381863,0.22323921454008447,0.6388888888888888,0.01736111111111116,-0.2951388888888889,0.3402777777777778,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,contact_prob_max,8,36,0.8055555555555556,0.6354166666666666,0.9444444444444444,0.005099490050994901,0.020397960203979604,0.6388888888888888,0.16666666666666674,-0.05555555555555558,0.390625,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,n_contacts_p50,8,36,0.8142361111111112,0.6423611111111112,0.9513888888888888,0.0008999100089991,0.0069326400693264,0.6388888888888888,0.17534722222222232,-0.05208333333333337,0.40972222222222227,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,contact_participation_ratio,8,36,0.5104166666666666,0.3506944444444444,0.6736111111111112,0.9402059794020597,0.9402059794020597,0.6388888888888888,-0.1284722222222222,-0.3402777777777778,0.09375,False,False,0.4965277777777778
By positive subgroup,Positives without LLPS report,plddt_mean,8,36,0.6458333333333334,0.4513888888888889,0.8298611111111112,0.20337966203379662,0.23243389946719614,0.6388888888888888,0.006944444444444531,-0.2743055555555556,0.2881944444444444,False,False,0.4965277777777778
Length-adjusted,1. positives vs real negatives (adj.),iptm,23,36,0.6859903381642513,0.5398550724637681,0.8164251207729468,0.0160983901609839,0.0286193602861936,0.7403381642512077,-0.05434782608695643,-0.21014492753623182,0.09903381642512077,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),chain_pair_iptm,23,36,0.6859903381642513,0.5398550724637681,0.8164251207729468,0.0160983901609839,0.0286193602861936,0.7403381642512077,-0.05434782608695643,-0.21014492753623182,0.09903381642512077,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),ranking_score,23,36,0.677536231884058,0.5314009661835749,0.8128019323671497,0.023697630236976304,0.037916208379162084,0.7403381642512077,-0.0628019323671497,-0.22584541062801933,0.10386473429951693,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),ptm,23,36,0.6195652173913043,0.46980676328502413,0.7572463768115942,0.1304869513048695,0.17398260173982602,0.7403381642512077,-0.12077294685990336,-0.3152173913043479,0.07367149758454106,False,False,0.6509661835748792
